Device Name,Device Type,Device Name Destination,Device Type Destination,Device Name ZigBee,Device Type ZigBee,Device Name ZigBee Destination,Device Type ZigBee Destination,Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee,Delta Time
Philips Lamp 3,Motion,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-12 17:45:44.781296,12,0x2cae,0x482d,81.0,,,0.104869
Philips Lamp 1,Bulb,Philips Lamp 3,Motion,Unknown,Unknown,,,2023-10-12 17:45:44.782064,5,0x482d,0x2cae,81.0,,,0.000768
Power Plug 2,Socket,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-12 17:45:45.616358,71,0xc8f0,0xffff,94.0,,,0.834294
Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-12 17:45:48.514609,77,0x0000,0xffff,248.0,0x0000,0xfffc,2.898251
Philips Lamp 3,Motion,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-12 17:45:49.724111,53,0x2cae,0x482d,82.0,,,1.209502
Philips Lamp 1,Bulb,Philips Lamp 3,Motion,Unknown,Unknown,,,2023-10-12 17:45:49.726190,5,0x482d,0x2cae,82.0,,,0.002079
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,2023-10-12 17:45:49.732327,5,,,10.0,,,0.006137
Philips Lamp 3,Motion,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-12 17:45:49.733354,12,0x2cae,0x482d,83.0,,,0.001027
Philips Lamp 1,Bulb,Philips Lamp 3,Motion,Unknown,Unknown,,,2023-10-12 17:45:49.734121,5,0x482d,0x2cae,83.0,,,0.000767
Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 3,Motion,Coordinator,Coordinator,2023-10-12 17:45:49.776790,53,0x482d,0x0000,11.0,0x2cae,0x0000,0.042669
Coordinator,Coordinator,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-12 17:45:49.778869,5,0x0000,0x482d,11.0,,,0.002079
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 3,Motion,2023-10-12 17:45:49.819807,54,0x0000,0x482d,249.0,0x0000,0x2cae,0.040938
Philips Lamp 1,Bulb,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-12 17:45:49.821918,5,0x482d,0x0000,249.0,,,0.002111
Philips Lamp 3,Motion,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-12 17:45:51.219978,12,0x2cae,0x482d,84.0,,,1.39806
Philips Lamp 1,Bulb,Philips Lamp 3,Motion,Unknown,Unknown,,,2023-10-12 17:45:51.220746,5,0x482d,0x2cae,84.0,,,0.000768
Philips Lamp 1,Bulb,Philips Lamp 3,Motion,Unknown,Unknown,,,2023-10-12 17:45:51.222428,50,0x482d,0x2cae,12.0,,,0.001682
Philips Lamp 3,Motion,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-12 17:45:51.224413,5,0x2cae,0x482d,12.0,,,0.001985
Philips Lamp 3,Motion,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-12 17:45:51.227200,12,0x2cae,0x482d,85.0,,,0.002787
Philips Lamp 1,Bulb,Philips Lamp 3,Motion,Unknown,Unknown,,,2023-10-12 17:45:51.227967,5,0x482d,0x2cae,85.0,,,0.000767
Philips Lamp 3,Motion,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-12 17:45:51.236958,45,0x2cae,0x482d,86.0,,,0.008991
Philips Lamp 1,Bulb,Philips Lamp 3,Motion,Unknown,Unknown,,,2023-10-12 17:45:51.238781,5,0x482d,0x2cae,86.0,,,0.001823
Philips Lamp 1,Bulb,Unknown,Unknown,Unknown,Unknown,,,2023-10-12 17:45:51.241866,57,0x482d,0x056f,13.0,,,0.003085
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,2023-10-12 17:45:51.246156,57,0x48d1,0x3000,13.0,,,0.00429
Philips Lamp 3,Motion,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-12 17:45:51.249482,12,0x2cae,0x482d,87.0,,,0.003326
Philips Lamp 1,Bulb,Philips Lamp 3,Motion,Unknown,Unknown,,,2023-10-12 17:45:51.250249,5,0x482d,0x2cae,87.0,,,0.000767
Philips Lamp 1,Bulb,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-12 17:45:51.253137,57,0x482d,0x0000,13.0,,,0.002888
Coordinator,Coordinator,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-12 17:45:51.255344,5,0x0000,0x482d,13.0,,,0.002207
Philips Lamp 1,Bulb,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-12 17:45:51.291833,45,0x482d,0x0000,14.0,,,0.036489
Coordinator,Coordinator,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-12 17:45:51.293655,5,0x0000,0x482d,14.0,,,0.001822
Ledvance Z3 Plug,Socket,Broadcast,Broadcast,Ledvance Z3 Plug,Socket,Broadcast,Broadcast,2023-10-12 17:45:54.500528,74,0x09ac,0xffff,207.0,0x09ac,0xfffc,3.206873
Moes Bulb,Bulb,Broadcast,Broadcast,Moes Bulb,Bulb,Broadcast,Broadcast,2023-10-12 17:45:55.344292,68,0xebe5,0xffff,210.0,0xebe5,0xfffc,0.843764
Philips Motion,Bulb,Broadcast,Broadcast,Philips Motion,Bulb,Broadcast,Broadcast,2023-10-12 17:45:55.480839,77,0xe5c4,0xffff,241.0,0xe5c4,0xfffc,0.136547
Philips Lamp 1,Bulb,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-12 17:45:55.983763,106,0x482d,0xffff,15.0,,,0.502924
Ledvance Smart+ Plug,Socket,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-12 17:45:56.258932,77,0x82eb,0xffff,158.0,,,0.275169
Philips Lamp 3,Motion,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-12 17:45:56.283976,12,0x2cae,0x482d,88.0,,,0.025044
Philips Lamp 2,Bulb,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-12 17:45:56.428820,74,0xa209,0xffff,201.0,,,0.144844
Power Plug 1,Socket,Broadcast,Broadcast,Power Plug 1,Socket,Broadcast,Broadcast,2023-10-12 17:45:56.823558,71,0x6e5f,0xffff,102.0,0x6e5f,0xfffc,0.394738
Ledvance Bulb,Bulb,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,2023-10-12 17:45:58.161223,77,0x054f,0xffff,196.0,0x054f,0xfffc,1.337665
Smart Socket,Socket,Broadcast,Broadcast,Smart Socket,Socket,Broadcast,Broadcast,2023-10-12 17:45:59.651986,77,0xe694,0xffff,47.0,0xe694,0xfffc,1.490763
Power Plug 2,Socket,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-12 17:46:00.626378,71,0xc8f0,0xffff,95.0,,,0.974392
Philips Lamp 3,Motion,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-12 17:46:01.283930,12,0x2cae,0x482d,89.0,,,0.657552
